"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0005652","nuclear lamina","7/1868","15/14467",0.466666666666667,3.61416845110635,3.90040631163317,0.00147685508068743,0.0221528262103114,0.0221528262103114,"LMNB2/PCNA/LMNA/SUV39H1/NARF/FAM111B/LMNB1",7
"GO:0042575","DNA polymerase complex","8/1868","19/14467",0.421052631578947,3.26090386565987,3.79707922574645,0.00153368018027926,0.0225357087714504,0.0225357087714504,"POLA1/POLA2/POLE2/MAD2L2/PRIM2/POLD1/PRIM1/MCM3",8
"GO:0030684","preribosome","25/1868","105/14467",0.238095238095238,1.84396349546242,3.34199256128703,0.00156629048997733,0.0225545830556735,0.0225545830556735,"DHX37/BOP1/FBL/UTP18/RRP9/RPS5/RRP7A/RPS19/RRP36/PRKDC/AATF/RRP1/RRS1/UTP14A/RPS16/RPS11/BYSL/RPS27/RPS12/DCAF13/FBLL1/NOP56/RPS7/PES1/RPS8",25
"GO:0005875","microtubule associated complex","30/1868","134/14467",0.223880597014925,1.733876122599,3.28625481036224,0.00162706914029949,0.0227491922445516,0.0227491922445516,"KIF14/INCENP/MAP1S/KIF21B/KIF18A/KIF4A/KIF23/KIF15/KIFC1/HAUS5/MAP1A/KIF11/HAUS1/DNAH11/KLC2/KLC3/KIF7/DYNC1I1/KIF18B/CLIP2/BIRC5/AURKB/PEA15/NDE1/KIF2C/CDCA8/AURKA/DYNLT2B/KIF20A/MAP2",30
"GO:0015935","small ribosomal subunit","18/1868","67/14467",0.26865671641791,2.0806513471188,3.41378670613567,0.00164299721766206,0.0227491922445516,0.0227491922445516,"RPSA2/RPS21/DAP3/RPS18/RPS5/NPM1/RPS19/RPS10/MRPS12/MRPS21/RPS16/RPS11/RPS27/RPSA/RPS12/RPS7/RPS8/RPS3",18
"GO:0034707","chloride channel complex","10/1868","28/14467",0.357142857142857,2.76594524319364,3.60149087770145,0.0018105197614533,0.0245957401555919,0.0245957401555919,"SLC26A6/CLDN4/TTYH3/CLIC1/PACC1/GABRD/CLIC3/BEST1/CLCNKA/GABRE",10
"GO:0032040","small-subunit processome","19/1868","73/14467",0.26027397260274,2.01572995805345,3.34999046577157,0.00185426429875274,0.0247235239833699,0.0247235239833699,"DHX37/FBL/UTP18/RRP9/RPS5/RRP7A/RPS19/PRKDC/AATF/UTP14A/RPS16/RPS11/RPS27/RPS12/DCAF13/FBLL1/NOP56/RPS7/RPS8",19
"GO:0098839","postsynaptic density membrane","20/1868","79/14467",0.253164556962025,1.96067004580815,3.29672110827712,0.0020466474214946,0.0267924753359293,0.0267924753359293,"SEMA4F/NTM/ACTN2/CLSTN1/GPR158/DAGLA/NRCAM/STX1A/ADAM22/CSMD2/ELFN2/NETO2/PRR7/GRIK1/GRIN2D/GRID1/ASIC1/IGSF21/ANP32E/LRP8",20
"GO:0005882","intermediate filament","16/1868","58/14467",0.275862068965517,2.13645425681164,3.33920947610947,0.00216966426731622,0.0278956834369228,0.0278956834369229,"LMNB2/RTN2/BFSP1/LMNA/EVPL/KRT23/MNS1/EPPK1/SLC1A4/FBF1/NARF/NEFH/KRT10/SACK1H/LMNB1/NES",16
"GO:0140152","collagenous component of interstitial matrix","7/1868","16/14467",0.4375,3.38828292291221,3.68036966528288,0.00233485173560551,0.0294928640287012,0.0294928640287012,"COL1A2/COL3A1/COL21A1/COL5A2/COL9A2/COL5A1/COL1A1",7
