"gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","genename","ensmbl"
"126567",16.047524284512,-1.15104447394596,0.273267098678567,6.26452914251286e-06,1.66703105597893e-05,"C2 calcium dependent domain containing 4C","ENSG00000183186"
"375719",95.0007165055766,-1.10274906602397,0.260904241709133,6.29279591171784e-06,1.67309836575628e-05,"aquaporin 7 pseudogene 1",NA
"441476",205.172913801427,-1.18145369554129,0.281503795058378,6.30965715882435e-06,1.67709573114272e-05,"sperm-tail PG-rich repeat containing 3","ENSG00000197768"
"101929531",17.5933077115182,-1.02661137708927,0.241659356226098,6.44012660693381e-06,1.71004171500481e-05,"long intergenic non-protein coding RNA 1871","ENSG00000235576"
"23768",229.947633958345,-1.30948282962764,0.3181500134507,7.43356263486744e-06,1.96106801072699e-05,"fibronectin leucine rich transmembrane protein 2","ENSG00000185070"
"105376110",226.767156488125,-1.47795494361738,0.365283462066108,8.01426872719183e-06,2.1039890050915e-05,"uncharacterized LOC105376110",NA
"13",4386.98638902523,-1.0662885240834,0.255668493903438,8.07613198417709e-06,2.11901825628558e-05,"arylacetamide deacetylase","ENSG00000114771"
"149465",502.084172266982,-1.31883909006689,0.323153996350715,8.43968087070628e-06,2.20841122128313e-05,"cilia and flagella associated protein 57","ENSG00000243710"
"541468",19.7961179468178,-1.08831186456695,0.261420022806637,8.5313959498637e-06,2.23177429093016e-05,"leucine rich adaptor protein 1","ENSG00000171357"
"55530",15.7378524758088,-1.11145681247898,0.268813782309337,8.58476890708922e-06,2.24451858650765e-05,"SV2 related protein","ENSG00000166111"
"6326",20.4560773266733,-1.22519310793148,0.298021888780584,8.61842434978981e-06,2.2519741713082e-05,"sodium voltage-gated channel alpha subunit 2","ENSG00000136531"
"107984830",65.9305576764015,-1.24734007284971,0.305572144640118,9.02487416683232e-06,2.35182047963259e-05,"uncharacterized LOC107984830",NA
"23111",235.551705485506,-1.01285621647508,0.242690250059835,9.22076881318255e-06,2.3987845089288e-05,"spartin","ENSG00000133104"
"105375746",15.2969561565113,-1.1430515485112,0.277209130066365,9.39797035250333e-06,2.44177033889886e-05,"long intergenic non-protein coding RNA 2964",NA
"6401",146.403651251645,-1.43318843465794,0.35679347123922,9.59012006519881e-06,2.48747125532925e-05,"selectin E","ENSG00000007908"
